Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,City,State,Product_Category,Product_SubCategory,Quantity,Unit_Price,Discount,Shipping_Mode,Profit_Margin
ORD2059,2023-08-18,2023-06-08,CUST104,Home Office,Delhi,Telangana,Technology,Laptops,1,147.16929154903426,0.0, First Class,0.3140294999116858
ORD2060,2023-11-15,2023-10-10,CUST36,Home Office,Mumbai,Tamil Nadu,Office Supplies,Phones,2,61.91839655858337,0.1,Standard,0.4189955910852069
ORD2061,2023-12-26,2023-08-08,CUST79,Corporate,Bangalore,Telangana,Technology,Binders,5,64.99812527587842,0.0, First Class,0.3383230129559879
ORD2062,2023-10-08,2023-11-22,CUST116,Corporate,Hyderabad,Tamil Nadu,Technology,Phones,9,152.69942610335528,0.1,Express,0.22581843904134305
ORD2063,2023-06-02,2023-06-11,CUST57,,Mumbai,Karnataka,Furniture,Tables,10,310.9500247524242,0.2,Standard,0.32444404350736034
ORD2064,2023-06-03,2023-08-10,CUST49,consumer,Mumbai,Maharashtra,Technology,Laptops,11,404.1169597876145,0.1,Express,0.31340343445380536
ORD2065,2023-09-27,2023-08-19,CUST82,Home Office,Mumbai,Telangana,Furniture,Laptops,12,450.6326504209667,0.2,Standard,0.42938122150372826
ORD2066,2023-03-29,2023-08-04,CUST66,Corporate,Bangalore,Telangana,Office Supplies,Binders,13,315.63915834092404,0.0,Standard,0.4926908869526636
ORD2067,2023-02-10,2023-09-14,CUST77,Consumer,Delhi,Maharashtra,Furniture,Phones,11,12.759343246546328,0.1,Same Day,0.26441702616837226
ORD2068,2023-05-10,2023-03-28,CUST45,Home Office,Mumbai,Telangana,Office Supplies,Tables,7,101.29522049408142,0.05,Express,0.40535627137654384
ORD2069,2023-04-15,2023-07-07,CUST79,Corporate,Bangalore,Telangana,Office Supplies,Chairs,10,58.86583988815029,0.05,Express,0.13990520161525344
ORD2070,2023-04-19,2023-02-08,CUST20,Home Office,Hyderabad,Tamil Nadu,Office Supplies,Laptops,5,188.0289930288149,0.15,Express,0.41073254777931545
ORD2071,2023-03-27,2023-05-21,CUST123,consumer,Chennai,Tamil Nadu,Office Supplies,Chairs,1,255.6619868805355,0.05,Standard,0.24856676479729287
ORD2072,2023-01-16,2023-06-27,CUST67,Consumer,Bangalore,Maharashtra,Office Supplies,Tables,6,31.264617503494815,0.2,Express,0.11575606515587467
ORD2073,2023-01-07,2023-08-27,CUST83,Corporate,Chennai,Karnataka,Furniture,Laptops,12,180.7542081398711,0.05,Express,0.2452984714248709
ORD2074,2023-12-27,2023-12-13,CUST3,Home Office,Mumbai,Telangana,Office Supplies,Laptops,8,97.79804056640806,0.05,Same Day,0.3442571003686579
ORD2075,2023-06-06,2023-08-08,CUST64,Corporate,Mumbai,Karnataka,Technology,Phones,7,327.0643814668482,0.05, First Class,0.14770006707258665
ORD2076,2023-05-21,2023-09-29,CUST40,Consumer,Bangalore,Maharashtra,Technology,Chairs,2,237.4934609689266,0.1, First Class,0.4696137969721018
ORD2077,2023-09-06,2023-07-04,CUST59,Consumer,Chennai,Maharashtra,Office Supplies,Phones,12,252.7056469976153,0.15,Express,0.13106896530913545
ORD2078,2023-03-21,2023-08-20,CUST62,home office,Mumbai,Tamil Nadu,Technology,Paper,5,219.56897613639592,0.0,Express,0.4720026879332665
ORD2079,2023-12-13,2023-01-26,CUST132,Home Office,Hyderabad,Telangana,Furniture,Chairs,14,478.4496581384178,0.15,Express,0.38285500717427456
ORD2080,2023-10-15,2023-04-03,CUST60,Home Office,Delhi,Delhi,Furniture,Chairs,11,115.22021130956598,0.2,Express,0.23188487016568146
ORD2081,2023-02-02,2023-05-13,CUST116,Corporate,Delhi,Maharashtra,Office Supplies,Paper,4,263.1654873234984,0.1, First Class,0.2563001390836373
ORD2082,2023-06-02,2023-06-22,CUST75,Home Office,Mumbai,Telangana,Office Supplies,Tables,9,370.6485104990146,0.1,Same Day,0.3963237458930977
ORD2083,2023-11-17,2023-01-17,CUST122,Home Office,Chennai,Karnataka,Office Supplies,Tables,10,282.85376243593566,0.05,Standard,0.3405884403524829
ORD2084,2023-12-11,2023-02-21,CUST107,Consumer,Mumbai,Tamil Nadu,Technology,Laptops,1,465.22023400123254,0.05,Express,0.36865716858197806
ORD2085,2023-06-20,2023-04-12,CUST96,consumer,Chennai,Karnataka,Technology,Binders,12,195.20449426422925,0.2,Express,0.25566584660539204
ORD2086,2023-08-12,2023-12-21,CUST91,Home Office,Hyderabad,Maharashtra,Furniture,Phones,6,237.20114482885722,0.1, First Class,0.2951253927230396
ORD2087,2023-03-02,2023-05-01,CUST130,Home Office,Chennai,Maharashtra,Technology,Binders,3,53.37593445521693,0.0,Express,0.49594699361515737
ORD2088,2023-12-28,2023-06-25,CUST62,Consumer,Mumbai,Karnataka,Furniture,Laptops,11,308.40956441544495,0.15,Same Day,0.1855691481998871
ORD2089,2023-03-26,2023-03-13,CUST49,Home Office,Hyderabad,Maharashtra,Technology,Binders,9,151.22386453957196,0.1,Same Day,0.26714247460885254
ORD2090,2023-12-11,2023-08-11,CUST137,Corporate,Bangalore,Telangana,Furniture,Chairs,5,88.55142936262874,0.0,Express,0.21672927502958694
ORD2091,2023-08-26,2023-04-13,CUST92,Corporate,Delhi,Maharashtra,Office Supplies,Chairs,13,276.82033352320894,0.0, First Class,0.4060446041759399
ORD2092,2023-08-10,2023-03-17,CUST124,corporate,Mumbai,Tamil Nadu,Technology,Paper,6,270.8320290561562,0.15,Express,0.40560505026628835
ORD2093,2023-07-07,2023-07-08,CUST61,Home Office,Mumbai,Telangana,Furniture,Paper,11,47.1771041997833,0.0,Express,0.21697818439895836
ORD2094,2023-03-26,2023-01-03,CUST48,Consumer,Mumbai,Delhi,Technology,Laptops,9,352.1255722122917,0.2, First Class,0.13255612665319316
ORD2095,2023-03-06,2023-01-03,CUST136,Home Office,Hyderabad,Maharashtra,Office Supplies,Laptops,9,315.6483734189179,0.0,Same Day,0.10457307066888162
ORD2096,2023-03-22,2023-03-21,CUST58,Home Office,Bangalore,Maharashtra,Furniture,Laptops,8,102.61846854578363,0.2,Standard,0.2709802132969942
ORD2097,2023-03-10,2023-01-14,CUST101,Consumer,Chennai,Tamil Nadu,Technology,Chairs,9,240.02308245548147,0.0,Express,0.26413503773430835
ORD2098,2023-10-12,2023-02-09,CUST112,Consumer,Bangalore,Tamil Nadu,Technology,Binders,4,362.9582290744944,0.05,Same Day,0.49535595145594524
ORD2099,2023-05-08,2023-05-04,CUST62,consumer,Hyderabad,Karnataka,Office Supplies,Phones,6,269.4235128652255,0.0,Express,0.2879208302790719
ORD2100,2023-01-22,2023-10-20,CUST39,Corporate,Mumbai,Karnataka,Office Supplies,Laptops,5,203.7896473299494,0.2,Standard,0.20256734783016828
ORD2101,2023-12-20,2023-07-28,CUST58,Home Office,Delhi,Karnataka,Furniture,Laptops,5,167.94584445966237,0.0, First Class,0.456491776412587
ORD2102,2023-11-19,2023-07-07,CUST99,Consumer,Mumbai,Tamil Nadu,Technology,Chairs,4,309.09299465558627,0.0,Same Day,0.2964271798614314
ORD2103,2023-12-05,2023-04-18,CUST44,Home Office,Chennai,Karnataka,Technology,Phones,2,470.1632621720179,0.0,Standard,0.3396702540842311
ORD2104,2023-12-30,2023-12-07,CUST29,Corporate,Delhi,Karnataka,Office Supplies,Chairs,12,339.15497183396684,0.2,Express,0.1382674841712851
ORD2105,2023-03-05,2023-05-25,CUST59,Corporate,Mumbai,Delhi,Office Supplies,Phones,6,46.6254927817946,0.0,Standard,0.25316656293190964
ORD2106,2023-05-25,2023-02-01,CUST71,consumer,Delhi,Karnataka,Furniture,Chairs,9,235.73563700624555,0.15,Same Day,0.47768946978951476
ORD2107,2023-10-04,2023-08-14,CUST92,Consumer,Bangalore,Maharashtra,Technology,Binders,12,446.5038244402075,0.15, First Class,0.3358021536701702
ORD2108,2023-09-12,2023-02-11,CUST9,Home Office,Hyderabad,Tamil Nadu,Technology,Laptops,1,56.28658864253257,0.2,Express,0.23780074205698468
ORD2109,2023-02-26,2023-05-07,CUST127,Consumer,Mumbai,Telangana,Furniture,Tables,14,,0.05, First Class,0.3502668722526373
ORD2110,2023-10-25,2023-07-05,CUST134,Home Office,Chennai,Delhi,Furniture,Tables,7,475.04400288625646,0.15, First Class,0.46416443583124645
ORD2111,2023-03-23,2023-11-16,CUST145,Consumer,Bangalore,Tamil Nadu,Office Supplies,Laptops,6,48.35449555763917,0.1,Standard,0.20959624018903603
ORD2112,2023-03-23,2023-06-30,CUST144,Home Office,Mumbai,Tamil Nadu,Office Supplies,Laptops,3,467.3725270202819,0.15,Standard,0.3020466873882698
ORD2113,2023-07-15,2023-09-14,CUST131,home office,Bangalore,Maharashtra,Furniture,Laptops,1,187.9349692271365,0.1,Same Day,0.48347626156470214
ORD2114,2023-08-05,2023-12-29,CUST21,Home Office,Chennai,Karnataka,Furniture,Laptops,13,423.9074918671726,0.2,Same Day,0.16895845731938108
ORD2115,2023-07-31,2023-02-17,CUST64,Home Office,Mumbai,Maharashtra,Technology,Phones,4,215.00783547950306,0.05, First Class,0.3878655702386846
ORD2116,2023-02-03,2023-04-11,CUST90,Corporate,Chennai,Karnataka,Furniture,Binders,14,226.01900522423279,0.1,Same Day,0.345792403281193
ORD2117,2023-11-17,2023-05-25,CUST36,Home Office,Delhi,Karnataka,Furniture,Tables,9,320.77911457899586,0.1, First Class,0.37187005245625393
ORD2118,2023-04-07,2023-06-03,CUST62,Consumer,Chennai,Tamil Nadu,Technology,Paper,2,389.49393544523184,0.15,Express,0.24048785226702787
ORD2119,2023-02-17,2023-05-31,CUST76,Corporate,Delhi,Karnataka,Furniture,Tables,3,26.55668396464183,0.1, First Class,0.22555174939350597
ORD2120,2023-11-21,2023-11-28,CUST13,corporate,Mumbai,Delhi,Office Supplies,Tables,2,300.6464378082958,0.2,Same Day,0.37368386823534816
ORD2121,2023-12-15,2023-09-18,CUST11,Home Office,Delhi,Delhi,Office Supplies,Chairs,14,101.49916710771178,0.2,Same Day,0.18621731404181815
ORD2122,2023-11-11,2023-08-10,CUST54,Corporate,Mumbai,Delhi,Technology,Laptops,2,179.51526375296945,0.2, First Class,0.26786189794360205
ORD2123,2023-10-23,2023-04-23,CUST16,Home Office,Mumbai,Tamil Nadu,Furniture,Laptops,10,180.5046464160561,0.15,Standard,0.1752698584211672
ORD2124,2023-08-28,2023-10-28,CUST8,Consumer,Hyderabad,Maharashtra,Office Supplies,Laptops,11,239.83956670836528,0.05, First Class,0.10332193644933191
ORD2125,2023-07-21,2023-12-15,CUST104,Home Office,Mumbai,Telangana,Office Supplies,Chairs,11,173.72684181932496,0.15, First Class,0.48802294401522783
ORD2126,2023-02-01,2023-10-27,CUST59,Corporate,Delhi,Karnataka,Office Supplies,Binders,8,62.6069480408272,0.2,Standard,0.27268119146256764
ORD2127,2023-05-30,2023-01-01,CUST57,consumer,Hyderabad,Telangana,Office Supplies,Binders,3,81.35808187747121,0.15,Express,0.48773984576793017
ORD2128,2023-05-17,2023-08-21,CUST40,Home Office,Hyderabad,Maharashtra,Furniture,Paper,7,26.38461292493786,0.2,Standard,0.15612940790713045
ORD2129,2023-04-05,2023-01-19,CUST130,Consumer,Mumbai,Maharashtra,Furniture,Binders,8,240.4220518110896,0.0,Same Day,0.3349467117829944
ORD2130,2023-09-22,2023-04-05,CUST94,Consumer,Chennai,Tamil Nadu,Furniture,Binders,3,477.67937047796437,0.0,Standard,0.18038961311649584
ORD2131,2023-06-30,2023-01-22,CUST138,Corporate,Chennai,Delhi,Furniture,Laptops,2,66.68085958757712,0.1,Same Day,0.41602965078530996
ORD2132,2023-01-30,2023-08-09,CUST44,Consumer,Hyderabad,Delhi,Office Supplies,Phones,13,473.6696015715102,0.05,Same Day,0.4134811955043901
ORD2133,2023-03-22,2023-09-08,CUST139,Corporate,Mumbai,Maharashtra,Technology,Tables,13,369.3471422187258,0.0, First Class,0.14504285961572472
ORD2134,2023-09-07,2023-02-11,CUST80,consumer,Chennai,Tamil Nadu,Technology,Binders,8,322.37441343774,0.2, First Class,0.46482578115055573
ORD2135,2023-01-28,2023-05-21,CUST81,Home Office,Mumbai,Tamil Nadu,Office Supplies,Binders,3,326.1861001085458,0.15,Express,0.17785185888128985
ORD2136,2023-11-07,2023-06-16,CUST2,Consumer,Mumbai,Karnataka,Office Supplies,Chairs,7,415.09654771417826,0.15,Same Day,0.3451909366357442
ORD2137,2023-06-30,2023-05-15,CUST140,Home Office,Hyderabad,Delhi,Technology,Paper,12,62.39073354611247,0.1, First Class,0.49425344803508164
ORD2138,2023-06-25,2023-02-14,CUST115,Home Office,Hyderabad,Maharashtra,Technology,Phones,1,257.32961854711544,0.15,Same Day,
ORD2139,2023-08-05,2023-06-02,CUST90,Consumer,Bangalore,Telangana,Office Supplies,Chairs,14,351.57465774777165,0.0,Express,0.4826255714244676
ORD2140,2023-10-29,2023-10-02,CUST23,Home Office,Chennai,Delhi,Office Supplies,Laptops,12,297.5420180860462,0.15,Same Day,0.23703950848724778
ORD2141,2023-05-07,2023-01-26,CUST146,consumer,Chennai,Karnataka,Furniture,Tables,6,418.06174480141436,0.0,Express,0.14223025688778534
ORD2142,2023-09-05,2023-01-30,CUST62,Consumer,Chennai,Tamil Nadu,Furniture,Paper,12,45.41313741556223,0.0,Express,0.17533874931578006
ORD2143,2023-07-26,2023-05-10,CUST113,Home Office,Delhi,Maharashtra,Technology,Chairs,12,348.4435093545913,0.05,Express,0.30019795803064553
ORD2144,2023-04-08,2023-12-10,CUST128,Home Office,Mumbai,Delhi,Office Supplies,Binders,13,271.6735878885117,0.1, First Class,0.4172918713093289
ORD2145,2023-11-17,2023-09-02,CUST62,Corporate,Hyderabad,Telangana,Technology,Binders,9,195.78882335017227,0.2,Standard,0.1600614576735501
ORD2146,2023-10-19,2023-09-05,CUST38,Home Office,Chennai,Karnataka,Furniture,Paper,12,176.73474129467513,0.0,Standard,0.36389261290430286
ORD2147,2023-08-29,2023-05-13,CUST61,Corporate,Bangalore,Karnataka,Furniture,Binders,3,314.20799005935453,0.1, First Class,0.22943104161580474
ORD2148,2023-11-07,2023-08-05,CUST129,home office,Chennai,Delhi,Technology,Chairs,14,446.58773357568975,0.2,Same Day,0.2364808289568614
ORD2149,2023-11-13,2023-01-04,CUST149,Consumer,Mumbai,Telangana,Furniture,Chairs,7,253.12620378954648,0.15, First Class,0.3647670920631706
ORD2150,2023-09-16,2023-08-21,CUST122,Home Office,Mumbai,Karnataka,Office Supplies,Binders,13,414.1143503976909,0.1,Same Day,0.2867997678132881
ORD2151,2023-11-02,2023-11-30,CUST110,Consumer,Hyderabad,Maharashtra,Technology,Binders,6,207.0566271035441,0.1,Express,0.4248133172103976
ORD2152,2023-09-12,2023-08-12,CUST13,Consumer,Delhi,Karnataka,Office Supplies,Laptops,8,60.17328676865651,0.1, First Class,0.16236740386513082
ORD2153,2023-09-06,2023-11-15,CUST100,Consumer,Hyderabad,Telangana,Office Supplies,Tables,3,40.137810864732884,0.15,Standard,0.41597930790681537
ORD2154,2023-08-14,2023-09-22,CUST135,Corporate,Chennai,Tamil Nadu,Furniture,Paper,3,35.15384194860201,0.15,Same Day,0.12569409922296837
ORD2155,2023-10-02,2023-02-14,CUST22,home office,Bangalore,Tamil Nadu,Office Supplies,Chairs,4,196.27356955925828,0.1, First Class,0.177621552098242
ORD2156,2023-02-27,2023-11-26,CUST74,Consumer,Hyderabad,Delhi,Technology,Paper,3,175.2464979095626,0.05, First Class,0.3624598858012662
ORD2157,2023-11-18,2023-01-25,CUST132,Consumer,Delhi,Telangana,Office Supplies,Laptops,9,361.78914157505903,0.0,Same Day,0.4419702626044285
ORD2158,2023-11-15,2023-07-14,CUST23,Corporate,Hyderabad,Karnataka,Office Supplies,Chairs,11,373.98253577658426,0.15,Express,0.20107185109573963
ORD2159,2023-01-11,2023-02-21,CUST119,Home Office,Mumbai,Karnataka,Office Supplies,Laptops,4,34.91844472853251,0.05,Express,0.23087664233156519
ORD2160,2023-10-29,2023-01-05,CUST70,Home Office,Chennai,Tamil Nadu,Office Supplies,Laptops,6,118.35039881561732,0.15,Express,0.314848299314696
ORD2161,2023-02-17,2023-06-04,CUST84,Corporate,Chennai,Tamil Nadu,Office Supplies,Phones,8,144.38830657786085,0.1,Express,0.18462912259572095
ORD2162,2023-05-03,2023-04-18,CUST101,corporate,Chennai,Maharashtra,Furniture,Binders,11,,0.05,Same Day,0.42446250463500224
ORD2163,2023-09-29,2023-06-27,CUST84,Home Office,Chennai,Tamil Nadu,Technology,Phones,13,80.81245971440563,0.2,Standard,0.4094546580023043
ORD2164,2023-02-28,2023-07-30,CUST28,Corporate,Chennai,Maharashtra,Furniture,Paper,8,75.63119750600018,0.0, First Class,0.15811668478631266
ORD2165,2023-10-26,2023-01-16,CUST136,Home Office,Chennai,Karnataka,Technology,Paper,5,472.4565557118994,0.0, First Class,0.28553189272665286
ORD2166,2023-10-31,2023-02-14,CUST1,Home Office,Bangalore,Maharashtra,Technology,Binders,5,404.05942457591266,0.15,Express,0.4099311066618486
ORD2167,2023-07-05,2023-07-23,CUST63,Consumer,Delhi,Maharashtra,Technology,Phones,6,98.52090202467345,0.0,Same Day,0.23493181244136593
ORD2168,2023-01-03,2023-05-06,CUST22,Consumer,Chennai,Delhi,Technology,Paper,10,209.21822587369059,0.2,Standard,0.35324272908709264
ORD2169,2023-04-15,2023-09-24,CUST70,home office,Delhi,Tamil Nadu,Technology,Phones,7,184.2547796362071,0.05,Standard,0.1200852485830291
ORD2170,2023-08-14,2023-08-27,CUST125,Home Office,Chennai,Maharashtra,Office Supplies,Binders,13,397.5919962920496,0.05, First Class,0.34347550421172723
ORD2171,2023-12-25,2023-11-05,CUST149,Home Office,Hyderabad,Karnataka,Furniture,Chairs,13,260.0043290742798,0.1,Express,0.16106119200024283
ORD2172,2023-08-19,2023-09-10,CUST96,Home Office,Chennai,Telangana,Furniture,Laptops,10,72.64637112679884,0.05, First Class,0.4322333300457806
ORD2173,2023-04-05,2023-06-06,CUST79,Home Office,Mumbai,Maharashtra,Office Supplies,Laptops,14,372.1061109465595,0.15, First Class,0.2421797854321914
ORD2174,2023-08-20,2023-09-03,CUST5,Home Office,Bangalore,Tamil Nadu,Technology,Phones,7,204.47510933021027,0.2,Standard,0.21262154509127829
ORD2175,2023-07-17,2023-04-11,CUST60,Corporate,Hyderabad,Delhi,Furniture,Paper,13,138.83288133975205,0.1,Same Day,0.43635559068459406
ORD2176,2023-10-12,2023-04-22,CUST120,home office,Hyderabad,Karnataka,Office Supplies,Phones,4,193.9943247901529,0.15,Standard,0.12005760922872409
ORD2177,2023-02-09,2023-10-15,CUST46,Corporate,Mumbai,Delhi,Office Supplies,Phones,6,253.90071616737922,0.15, First Class,0.2586435197337379
ORD2178,2023-10-05,2023-06-12,CUST134,Corporate,Chennai,Telangana,Furniture,Tables,7,178.12660304433462,0.15,Express,0.24800141623001257
ORD2179,2023-07-17,2023-10-19,CUST56,Home Office,Bangalore,Maharashtra,Furniture,Laptops,5,128.53382856996132,0.0,Express,0.21392014969982034
ORD2180,2023-12-18,2023-10-28,CUST110,Home Office,Hyderabad,Maharashtra,Technology,Binders,5,205.26599411395037,0.15,Same Day,0.4647017328005908
ORD2181,2023-05-05,2023-11-10,CUST104,Corporate,Bangalore,Tamil Nadu,Technology,Phones,2,19.39472626745014,0.0,Same Day,0.40037135740668894
ORD2182,2023-08-19,2023-12-01,CUST77,Corporate,Hyderabad,Maharashtra,Furniture,Tables,7,388.5239445871938,0.05,Same Day,0.1255692656767755
ORD2183,2023-12-07,2023-06-07,CUST146,home office,Chennai,Karnataka,Technology,Tables,12,93.76299784811704,0.0, First Class,0.38587497977398166
ORD2184,2023-02-07,2023-04-27,CUST2,Home Office,Hyderabad,Telangana,Office Supplies,Laptops,6,31.51326067901225,0.15, First Class,0.3109196532515176
ORD2185,2023-12-09,2023-08-01,CUST8,Corporate,Hyderabad,Delhi,Technology,Laptops,11,330.3123595234888,0.2,Same Day,0.46034715776063173
ORD2186,2023-09-09,2023-05-16,CUST75,Corporate,Delhi,Telangana,Technology,Laptops,1,389.2287031235994,0.2,Express,0.2251782469393434
ORD2187,2023-01-25,2023-08-08,CUST125,Corporate,Chennai,Maharashtra,Office Supplies,Binders,4,408.77627448049316,0.05,Express,0.3296647998438332
ORD2188,2023-04-20,2023-09-15,CUST38,Consumer,Mumbai,Delhi,Technology,Tables,3,251.81949950369398,0.15,Express,0.3003021098963944
ORD2189,2023-09-16,2023-09-09,CUST27,Corporate,Mumbai,Tamil Nadu,Office Supplies,Paper,12,110.6304104980928,0.0, First Class,0.29582436249104227
ORD2190,2023-01-25,2023-05-17,CUST20,consumer,Chennai,Telangana,Technology,Binders,3,371.2415618524151,0.2,Standard,0.28244215980688503
ORD2191,2023-08-01,2023-03-02,CUST140,Home Office,Mumbai,Delhi,Furniture,Chairs,7,352.8594078056252,0.1,Express,0.18225179021291252
ORD2192,2023-05-07,2023-06-07,CUST43,Home Office,Chennai,Delhi,Technology,Phones,11,130.67265971055488,0.15,Express,0.4022839689969572
ORD2193,2023-08-15,2023-02-22,CUST31,Corporate,Mumbai,Delhi,Furniture,Laptops,12,452.6698003727686,0.15,Express,0.2805344130957155
ORD2194,2023-01-17,2023-11-21,CUST91,Home Office,Delhi,Karnataka,Furniture,Tables,10,61.14201446058621,0.1,Same Day,0.4834065100010423
ORD2195,2023-11-15,2023-05-07,CUST61,Home Office,Mumbai,Telangana,Furniture,Phones,4,491.5172373997496,0.2, First Class,0.20432337087711053
ORD2196,2023-12-22,2023-02-26,CUST109,Home Office,Hyderabad,Delhi,Furniture,Binders,12,431.52142737895764,0.1,Same Day,0.3730975358508165
ORD2197,2023-12-20,2023-01-10,CUST91,home office,Chennai,Telangana,Furniture,Chairs,8,347.0703362847469,0.05,Same Day,0.47628683185564336
ORD2198,2023-10-01,2023-08-24,CUST95,Consumer,Bangalore,Delhi,Office Supplies,Binders,11,469.9874452571181,0.0,Standard,0.365383329206437
ORD2199,2023-02-17,2023-08-21,CUST143,Consumer,Bangalore,Tamil Nadu,Office Supplies,Binders,9,363.93247247861683,0.0,Same Day,0.44850916304695787
ORD1000,2023-05-17,2023-10-04,CUST126,Consumer,Hyderabad,Tamil Nadu,Furniture,Tables,12,83.4327714544103,0.15,Express,0.15129197892150967
ORD1001,2023-12-14,2023-01-09,CUST139,Consumer,Mumbai,Delhi,Technology,Laptops,8,290.19609787951856,0.2,Standard,0.20607235005212915
ORD1002,2023-09-25,2023-01-09,CUST49,Consumer,Hyderabad,Maharashtra,Furniture,Paper,6,134.284812427274,0.1, First Class,0.43409821909520097
ORD1003,2023-08-07,2023-04-29,CUST113,Home Office,Delhi,Delhi,Office Supplies,Tables,4,121.75029028100977,0.0,Express,0.23083660240065546
ORD1004,2023-02-26,2023-06-28,CUST38,home office,Delhi,Karnataka,Technology,Binders,11,15.647746885962775,0.2,Same Day,0.29522406250786515
